quarter_hour,spatial_location,traffic_volume
690,26,0.341083606
690,27,0.288281177
690,28,0.149248015
690,29,0.452984587
690,30,0.37921532
690,31,0.342919197
690,32,0.09404951
690,33,0.235843064
690,34,0.378089678
690,35,0.445726296
691,0,0.32444652
691,1,0.447608594
691,2,0.295249883
691,3,0.319252686
691,4,0.466370855
691,5,0.381816908
691,6,0.412414759
691,7,0.337234937
691,8,0.572839794
691,9,0.572624942
691,10,0.528323213
691,11,0.415497431
691,12,0.524698739
691,13,0.573886035
691,14,0.645983185
691,15,0.151858944
691,16,0.398594115
691,17,0.440210182
691,18,0.398846333
691,19,0.500476413
691,20,0.488846333
691,21,0.533475012
691,22,0.188318543
691,23,0.198094348
691,24,0.085025689
691,25,0.503386268
691,26,0.333643157
691,27,0.310994862
691,28,0.1486922
691,29,0.43385801
691,30,0.38679589
691,31,0.34451191
691,32,0.096814573
691,33,0.236184026
691,34,0.377977581
691,35,0.430509108
692,0,0.329518916
692,1,0.434198972
692,2,0.294469874
692,3,0.318533396
692,4,0.468640822
692,5,0.38209248
692,6,0.411195703
692,7,0.3426156
692,8,0.529182625
692,9,0.554670715
692,10,0.52680056
692,11,0.434927604
692,12,0.523872022
692,13,0.540934143
692,14,0.672466137
692,15,0.144418496
692,16,0.407739374
692,17,0.438239141
692,18,0.40816908
692,19,0.504666044
692,20,0.484778141
692,21,0.546917328
692,22,0.18477347
692,23,0.199490892
692,24,0.082765063
692,25,0.535011677
692,26,0.333549743
692,27,0.283218122
692,28,0.142260626
692,29,0.430836058
692,30,0.390368986
692,31,0.342115834
692,32,0.09404951
692,33,0.236632415
692,34,0.366244745
692,35,0.410140121
693,0,0.340840729
693,1,0.441279776
693,2,0.314255021
693,3,0.326968706
693,4,0.517393741
693,5,0.412013078
693,6,0.499322746
693,7,0.358453993
693,8,0.574908921
693,9,0.573881364
693,10,0.665511443
693,11,0.429523587
693,12,0.521658104
693,13,0.66928071
693,14,0.695899113
693,15,0.165955161
693,16,0.392914526
693,17,0.404082205
693,18,0.404857543
693,19,0.493806632
693,20,0.486034563
693,21,0.479163942
693,22,0.188799626
693,23,0.206674451
693,24,0.083713218
693,25,0.599799159
693,26,0.319037833
693,27,0.337692667
693,28,0.132807099
693,29,0.419733769
693,30,0.399766464
693,31,0.377912191
693,32,0.090149463
693,33,0.272148529
693,34,0.399631014
693,35,0.431102289
694,0,0.338187763
694,1,0.437692667
694,2,0.311289117
694,3,0.321387202
694,4,0.521947688
694,5,0.413745913
694,6,0.467655301
694,7,0.35306866
694,8,0.561018216
694,9,0.543045306
694,10,0.603671182
694,11,0.399668379
694,12,0.522779075
694,13,0.682732368
694,14,0.673713218
694,15,0.166422233
694,16,0.395021018
694,17,0.412069127
694,18,0.401905652
694,19,0.481550677
694,20,0.466282111
694,21,0.507622606
694,22,0.17790752
694,23,0.202213919
694,24,0.084437179
694,25,0.525665577
694,26,0.321345166
694,27,0.305390005
694,28,0.13503503
694,29,0.41725362
694,30,0.409360112
694,31,0.385039701
694,32,0.104231667
694,33,0.260667912
694,34,0.405581504
694,35,0.413890705
695,0,0.339943951
695,1,0.43686128
695,2,0.309420831
695,3,0.319205979
695,4,0.530513779
695,5,0.417823447
695,6,0.472961233
695,7,0.359906586
695,8,0.546978048
695,9,0.561914993
695,10,0.600985521
695,11,0.418785614
695,12,0.499719757
695,13,0.648309201
695,14,0.651882298
695,15,0.166389538
695,16,0.406431574
695,17,0.413171415
695,18,0.408664176
695,19,0.502886502
695,20,0.498752919
695,21,0.529378795
695,22,0.184801495
695,23,0.198099019
695,24,0.087281644
695,25,0.533731901
695,26,0.348155068
695,27,0.363227464
695,28,0.141802896
695,29,0.449887903
695,30,0.411788884
695,31,0.397365717
695,32,0.110551144
695,33,0.275254554
695,34,0.419626343
695,35,0.444432508
696,0,0.336515647
696,1,0.434343765
696,2,0.308206446
696,3,0.317641289
696,4,0.532886502
696,5,0.412676319
696,6,0.473026623
696,7,0.347846801
696,8,0.539565624
696,9,0.529719757
696,10,0.610364316
696,11,0.403956095
696,12,0.489626343
696,13,0.634082205
696,14,0.668000934
696,15,0.177445119
696,16,0.409033162
696,17,0.424278375
696,18,0.40287716
696,19,0.513643157
696,20,0.495240542
696,21,0.539112564
696,22,0.1832695
696,23,0.200714619
696,24,0.08680056
696,25,0.518729566
696,26,0.353372256
696,27,0.316585708
696,28,0.138766931
696,29,0.439472209
696,30,0.442059785
696,31,0.392204577
696,32,0.111835591
696,33,0.272578234
696,34,0.429425502
696,35,0.438991126
697,0,0.328785614
697,1,0.562115834
697,2,0.310686595
697,3,0.306851938
697,4,0.544320411
697,5,0.413092013
697,6,0.477258291
697,7,0.333246147
697,8,0.553970107
697,9,0.566520318
697,10,0.60183092
697,11,0.41594582
697,12,0.557762728
697,13,0.654712751
697,14,0.677314339
697,15,0.247533863
697,16,0.411382532
697,17,0.423582438
697,18,0.415969173
697,19,0.50777674
697,20,0.475072396
697,21,0.551447922
697,22,0.195123774
697,23,0.203778608
697,24,0.09300327
697,25,0.600859411
697,26,0.337748716
697,27,0.289617001
697,28,0.134605325
697,29,0.400938814
697,30,0.479761794
697,31,0.425156469
697,32,0.096907987
697,33,0.293414292
697,34,0.44183092
697,35,0.398113031
698,0,0.322246614
698,1,0.568538066
698,2,0.311317142
698,3,0.314521252
698,4,0.550541803
698,5,0.425193835
698,6,0.468696871
698,7,0.336875292
698,8,0.582699673
698,9,0.58457263
698,10,0.593582438
698,11,0.404455862
698,12,0.551592714
698,13,0.621886969
698,14,0.686104624
698,15,0.247421766
698,16,0.424096217
698,17,0.432727697
698,18,0.394497898
698,19,0.540056049
698,20,0.476039234
698,21,0.542601588
698,22,0.191284447
698,23,0.202466137
698,24,0.090709949
698,25,0.596641756
698,26,0.332989257
698,27,0.284339094
698,28,0.130219524
698,29,0.402447454
698,30,0.491078935
698,31,0.429617001
698,32,0.102652966
698,33,0.310490425
698,34,0.449761794
698,35,0.403246147
699,0,0.3226156
699,1,0.562685661
699,2,0.311289117
699,3,0.316618403
699,4,0.555572163
699,5,0.440298926
699,6,0.469715086
699,7,0.337136852
699,8,0.583675852
699,9,0.586132648
699,10,0.577519851
699,11,0.404978982
699,12,0.509458197
699,13,0.589873891
699,14,0.685964503
699,15,0.248085007
699,16,0.414698739
699,17,0.432148529
699,18,0.409131247
699,19,0.542013078
699,20,0.479369454
699,21,0.542438113
699,22,0.19104624
699,23,0.202466137
699,24,0.090597851
699,25,0.567066791
699,26,0.325838393
699,27,0.262709014
699,28,0.134880897
699,29,0.396744512
699,30,0.505829052
699,31,0.437958898
699,32,0.132937879
699,33,0.307006072
699,34,0.480999533
699,35,0.396576366
700,0,0.322554881
700,1,0.562774404
700,2,0.30829986
700,3,0.317501168
700,4,0.570186829
700,5,0.433619804
700,6,0.464628678
700,7,0.337888837
700,8,0.58575432
700,9,0.586361513
700,10,0.581812237
700,11,0.410411023
700,12,0.527234937
700,13,0.588538066
700,14,0.69176553
700,15,0.248533396
700,16,0.420607193
700,17,0.432013078
700,18,0.407314339
700,19,0.539995329
700,20,0.471461934
700,21,0.542279309
700,22,0.186674451
700,23,0.20444652
700,24,0.095908454
700,25,0.559458197
700,26,0.329939281
700,27,0.242101822
700,28,0.13522653
700,29,0.381396544
700,30,0.504063522
700,31,0.442031761
700,32,0.140364316
700,33,0.310644559
700,34,0.475058384
700,35,0.373512377
701,0,0.325614199
701,1,0.504745446
701,2,0.305310603
701,3,0.314437179
701,4,0.584857543
701,5,0.439163942
701,6,0.508566091
701,7,0.343148062
701,8,0.55464269
701,9,0.541368519
701,10,0.58372256
701,11,0.400042036
701,12,0.499392807
701,13,0.597048108
701,14,0.683582438
701,15,0.199743111
701,16,0.459448856
701,17,0.524278375
701,18,0.469177954
701,19,0.58320411
701,20,0.575758991
701,21,0.599962634
701,22,0.215483419
701,23,0.224002802
701,24,0.100364316
701,25,0.567650631
701,26,0.325081738
701,27,0.320373657
701,28,0.134231667
701,29,0.405067725
701,30,0.561494629
701,31,0.501191032
701,32,0.147118169
701,33,0.350994862
701,34,0.493848669
701,35,0.399248015
702,0,0.324255021
702,1,0.506758524
702,2,0.315119103
702,3,0.318664176
702,4,0.586978048
702,5,0.477552546
702,6,0.520882765
702,7,0.345908454
702,8,0.555123774
702,9,0.534399813
702,10,0.582582905
702,11,0.395375993
702,12,0.478874358
702,13,0.597300327
702,14,0.683615133
702,15,0.234754787
702,16,0.467828118
702,17,0.52647361
702,18,0.44300327
702,19,0.608477347
702,20,0.60836525
702,21,0.643246147
702,22,0.215917795
702,23,0.238566091
702,24,0.104628678
702,25,0.569971976
702,26,0.308150397
702,27,0.326562354
702,28,0.138131714
702,29,0.400728631
702,30,0.667150864
702,31,0.529042504
702,32,0.148379262
702,33,0.358192433
702,34,0.531363849
702,35,0.405871088
703,0,0.321784213
703,1,0.506823914
703,2,0.304941616
703,3,0.317818776
703,4,0.584026156
703,5,0.48568426
703,6,0.534021485
703,7,0.343839327
703,8,0.543956095
703,9,0.539402149
703,10,0.571742177
703,11,0.405768333
703,12,0.469266698
703,13,0.587001401
703,14,0.687589911
703,15,0.270938814
703,16,0.510826716
703,17,0.527192901
703,18,0.437800093
703,19,0.609070528
703,20,0.612414759
703,21,0.639336759
703,22,0.21601588
703,23,0.238566091
703,24,0.105866418
703,25,0.568930406
703,26,0.313087342
703,27,0.302582905
703,28,0.139887903
703,29,0.400985521
703,30,0.688159738
703,31,0.537617936
703,32,0.156454928
703,33,0.361083606
703,34,0.546823914
703,35,0.396249416
704,0,0.325927137
704,1,0.496137319
704,2,0.305474078
704,3,0.312610929
704,4,0.584820177
704,5,0.494353106
704,6,0.531144325
704,7,0.349953293
704,8,0.544591312
704,9,0.537337693
704,10,0.577234937
704,11,0.388510042
704,12,0.488458664
704,13,0.583218122
704,14,0.680093414
704,15,0.275539468
704,16,0.518659505
704,17,0.519943951
704,18,0.471667445
704,19,0.664432508
704,20,0.595941149
704,21,0.645544138
704,22,0.226982718
704,23,0.233951425
704,24,0.114241009
704,25,0.602442784
704,26,0.31098085
704,27,0.320252219
704,28,0.143479682
704,29,0.39680056
704,30,0.700770668
704,31,0.606637085
704,32,0.216968706
704,33,0.409771135
704,34,0.613194769
704,35,0.395329285
705,0,0.31712284
705,1,0.45673517
705,2,0.306305465
705,3,0.321714152
705,4,0.596697805
705,5,0.509070528
705,6,0.534633349
705,7,0.358243811
705,8,0.53255021
705,9,0.515740308
705,10,0.551078935
705,11,0.441788884
705,12,0.481802896
705,13,0.547230266
705,14,0.670270901
705,15,0.32810369
705,16,0.434016815
705,17,0.437781411
705,18,0.474754787
705,19,0.66947688
705,20,0.53353106
705,21,0.72320411
705,22,0.300733302
705,23,0.247790752
705,24,0.161578702
705,25,0.707557216
705,26,0.326707146
705,27,0.320602522
705,28,0.126170014
705,29,0.380336291
705,30,0.673255488
705,31,0.566188697
705,32,0.230901448
705,33,0.42313405
705,34,0.585063055
705,35,0.375394675
706,0,0.308000934
706,1,0.460509108
706,2,0.305520785
706,3,0.323886035
706,4,0.62372256
706,5,0.525917795
706,6,0.570345633
706,7,0.361256422
706,8,0.53255021
706,9,0.51489958
706,10,0.548351238
706,11,0.438617468
706,12,0.480836058
706,13,0.539009809
706,14,0.670060719
706,15,0.331536665
706,16,0.445707613
706,17,0.468668846
706,18,0.469929939
706,19,0.671447922
706,20,0.665245213
706,21,0.716515647
706,22,0.329079869
706,23,0.253815974
706,24,0.171345166
706,25,0.723998132
706,26,0.328201775
706,27,0.320976179
706,28,0.127874825
706,29,0.376842597
706,30,0.727076133
706,31,0.715086408
706,32,0.22438113
706,33,0.497921532
706,34,0.736057917
706,35,0.384680056
707,0,0.310051378
707,1,0.460639888
707,2,0.307963568
707,3,0.323358244
707,4,0.626071929
707,5,0.551574031
707,6,0.575404017
707,7,0.361947688
707,8,0.532863148
707,9,0.520934143
707,10,0.552424101
707,11,0.433124708
707,12,0.465567492
707,13,0.543507707
707,14,0.673306866
707,15,0.321644092
707,16,0.46510042
707,17,0.504040168
707,18,0.488813638
707,19,0.653652499
707,20,0.667683326
707,21,0.730116768
707,22,0.328552078
707,23,0.258323213
707,24,0.176226063
707,25,0.764413825
707,26,0.328201775
707,27,0.329593648
707,28,0.127202242
707,29,0.380280243
707,30,0.757463802
707,31,0.739430173
707,32,0.233647828
707,33,0.472055114
707,34,0.758472676
707,35,0.384525922
708,0,0.315562821
708,1,0.458290518
708,2,0.305128445
708,3,0.32385334
708,4,0.620088744
708,5,0.554460532
708,6,0.567361046
708,7,0.371158337
708,8,0.532480149
708,9,0.508575432
708,10,0.530747314
708,11,0.425581504
708,12,0.46568893
708,13,0.509318076
708,14,0.672793087
708,15,0.336936011
708,16,0.504329752
708,17,0.574880897
708,18,0.46634283
708,19,0.651223727
708,20,0.635301261
708,21,0.683783279
708,22,0.334586642
708,23,0.261788884
708,24,0.176982718
708,25,0.739845866
708,26,0.335254554
708,27,0.330938814
708,28,0.125478748
708,29,0.380284914
708,30,0.742947221
708,31,0.755987856
708,32,0.232573564
708,33,0.489313405
708,34,0.755941149
708,35,0.379042504
709,0,0.328253153
709,1,0.462041102
709,2,0.318860346
709,3,0.327655301
709,4,0.637220925
709,5,0.519528258
709,6,0.562349369
709,7,0.363507707
709,8,0.49960766
709,9,0.50235404
709,10,0.534283045
709,11,0.448738907
709,12,0.484483886
709,13,0.521849603
709,14,0.683540402
709,15,0.293825315
709,16,0.46385334
709,17,0.555063055
709,18,0.449593648
709,19,0.597781411
709,20,0.586721158
709,21,0.590411023
709,22,0.279173284
709,23,0.232494162
709,24,0.134194302
709,25,0.699631014
709,26,0.349612331
709,27,0.310084073
709,28,0.13699673
709,29,0.361751518
709,30,0.725567492
709,31,0.701522653
709,32,0.194820177
709,33,0.505105091
709,34,0.728201775
709,35,0.387071462
710,0,0.338636151
710,1,0.467393741
710,2,0.319374124
710,3,0.327370388
710,4,0.661910322
710,5,0.499294722
710,6,0.57463802
710,7,0.393993461
710,8,0.497650631
710,9,0.517538533
710,10,0.519659038
710,11,0.444142924
710,12,0.456716488
710,13,0.521354507
710,14,0.686127978
710,15,0.309841196
710,16,0.46660439
710,17,0.551233069
710,18,0.449205979
710,19,0.614110229
710,20,0.576693134
710,21,0.616170014
710,22,0.314105558
710,23,0.243895376
710,24,0.178309201
710,25,0.757837459
710,26,0.354072863
710,27,0.330966838
710,28,0.137108828
710,29,0.363227464
710,30,0.748075666
710,31,0.747248949
710,32,0.240887436
710,33,0.505301261
710,34,0.756501635
710,35,0.378743578
711,0,0.334927604
711,1,0.467085474
711,2,0.312087809
711,3,0.322204577
711,4,0.666109295
711,5,0.514198972
711,6,0.644913592
711,7,0.400990191
711,8,0.492129846
711,9,0.51928071
711,10,0.498542737
711,11,0.450761326
711,12,0.458042971
711,13,0.498117702
711,14,0.692536198
711,15,0.326758524
711,16,0.490901448
711,17,0.556053246
711,18,0.455978515
711,19,0.600924801
711,20,0.582844465
711,21,0.607846801
711,22,0.30627744
711,23,0.257389071
711,24,0.176786548
711,25,0.736739841
711,26,0.359873891
711,27,0.324586642
711,28,0.139953293
711,29,0.363554414
711,30,0.713872022
711,31,0.699472209
711,32,0.255670248
711,33,0.509929939
711,34,0.706487623
711,35,0.362297992
712,0,0.335983185
712,1,0.468794956
712,2,0.318510042
712,3,0.315329285
712,4,0.654712751
712,5,0.516426903
712,6,0.663012611
712,7,0.400705278
712,8,0.491289117
712,9,0.521027557
712,10,0.501779542
712,11,0.478846333
712,12,0.454110229
712,13,0.498696871
712,14,0.686870621
712,15,0.33346567
712,16,0.46503036
712,17,0.549023821
712,18,0.454297057
712,19,0.6039234
712,20,0.581261093
712,21,0.64601588
712,22,0.304866885
712,23,0.241471275
712,24,0.173101355
712,25,0.751943017
712,26,0.371340495
712,27,0.30333022
712,28,0.144474545
712,29,0.366889304
712,30,0.70555815
712,31,0.701971042
712,32,0.253638487
712,33,0.515931808
712,34,0.713040635
712,35,0.364287716
713,0,0.342017749
713,1,0.488444652
713,2,0.25634283
713,3,0.327295656
713,4,0.639971976
713,5,0.552274638
713,6,0.664343765
713,7,0.404432508
713,8,0.502237272
713,9,0.511821579
713,10,0.527748716
713,11,0.446296123
713,12,0.474815507
713,13,0.519827184
713,14,0.684922933
713,15,0.333703877
713,16,0.462396077
713,17,0.598505371
713,18,0.453306866
713,19,0.617575899
713,20,0.577309668
713,21,0.606739841
713,22,0.273390939
713,23,0.236426903
713,24,0.145063055
713,25,0.701097618
713,26,0.364922933
713,27,0.270868753
713,28,0.124427837
713,29,0.393974778
713,30,0.768379262
713,31,0.77816908
713,32,0.211331154
713,33,0.538925736
713,34,0.782830453
713,35,0.379201308
714,0,0.34659972
714,1,0.500677254
714,2,0.259290051
714,3,0.331718823
714,4,0.630112097
714,5,0.553432975
714,6,0.683423634
714,7,0.432456796
714,8,0.502545539
714,9,0.504012144
714,10,0.523185427
714,11,0.449588977
714,12,0.482400747
714,13,0.522199907
714,14,0.681620738
714,15,0.341298459
714,16,0.462657637
714,17,0.585707613
714,18,0.452340028
714,19,0.62620738
714,20,0.592909855
714,21,0.623577767
714,22,0.289023821
714,23,0.237846801
714,24,0.151662774
714,25,0.72509575
714,26,0.362531527
714,27,0.274357777
714,28,0.124077534
714,29,0.411354507
714,30,0.787809435
714,31,0.782634283
714,32,0.278566091
714,33,0.554633349
714,34,0.788425969
714,35,0.389177954
715,0,0.353227464
715,1,0.501704811
715,2,0.25581504
715,3,0.328594115
715,4,0.640415694
715,5,0.53339561
715,6,0.687673984
715,7,0.443292854
715,8,0.505530126
715,9,0.493498365
715,10,0.524175619
715,11,0.511116301
715,12,0.48633816
715,13,0.521989724
715,14,0.667066791
715,15,0.346450257
715,16,0.455418029
715,17,0.572340028
715,18,0.454806165
715,19,0.60019617
715,20,0.563498365
715,21,0.606739841
715,22,0.276791219
715,23,0.241625409
715,24,0.156132648
715,25,0.729425502
715,26,0.375847735
715,27,0.289696404
715,28,0.12457263
715,29,0.396567025
715,30,0.784399813
715,31,0.777594582
715,32,0.285207847
715,33,0.536366184
715,34,0.787491826
715,35,0.414544605
716,0,0.352101822
716,1,0.501630079
716,2,0.257337693
716,3,0.330994862
716,4,0.651022887
716,5,0.539313405
716,6,0.688379262
716,7,0.462382064
716,8,0.503843998
716,9,0.484796824
716,10,0.512732368
716,11,0.504128912
716,12,0.484955628
716,13,0.515824381
716,14,0.667641289
716,15,0.346548342
716,16,0.44359178
716,17,0.563507707
716,18,0.457641289
716,19,0.601424568
716,20,0.563283512
716,21,0.645371322
716,22,0.272765063
716,23,0.234404484
716,24,0.157412424
716,25,0.726609061
716,26,0.38045773
716,27,0.280378328
716,28,0.124297057
716,29,0.381728164
716,30,0.789864549
716,31,0.78372723
716,32,0.288271836
716,33,0.538393274
716,34,0.792606259
716,35,0.412662307
717,0,0.317599253
717,1,0.455782345
717,2,0.269383466
717,3,0.32209248
717,4,0.607533863
717,5,0.538145726
717,6,0.649005138
717,7,0.424110229
717,8,0.442704344
717,9,0.434927604
717,10,0.481863615
717,11,0.399448856
717,12,0.416062588
717,13,0.476828585
717,14,0.611746847
717,15,0.307617936
717,16,0.447622606
717,17,0.503404951
717,18,0.412120504
717,19,0.603446987
717,20,0.53483419
717,21,0.622433442
717,22,0.263087342
717,23,0.234474545
717,24,0.156809902
717,25,0.646324148
717,26,0.36176553
717,27,0.266062588
717,28,0.112947221
717,29,0.365259225
717,30,0.741312471
717,31,0.73006539
717,32,0.250513779
717,33,0.515044372
717,34,0.743965437
717,35,0.37353106
718,0,0.319743111
718,1,0.458099019
718,2,0.273409622
718,3,0.324068192
718,4,0.626258758
718,5,0.541368519
718,6,0.646950023
718,7,0.413951425
718,8,0.442400747
718,9,0.437052779
718,10,0.481485287
718,11,0.396707146
718,12,0.415889771
718,13,0.48595049
718,14,0.610429706
718,15,0.321868286
718,16,0.427230266
718,17,0.452526857
718,18,0.407561887
718,19,0.587524521
718,20,0.497417095
718,21,0.599490892
718,22,0.267473143
718,23,0.233171415
718,24,0.159257356
718,25,0.635847735
718,26,0.366109295
718,27,0.27026156
718,28,0.112886502
718,29,0.363148062
718,30,0.739967305
718,31,0.734950957
718,32,0.251125642
718,33,0.51353106
718,34,0.752825782
718,35,0.378477347
719,0,0.321167679
719,1,0.464222326
719,2,0.241359178
719,3,0.319500234
719,4,0.63699206
719,5,0.50679589
719,6,0.650663241
719,7,0.42404951
719,8,0.441980383
719,9,0.433049977
719,10,0.436595049
719,11,0.393577767
719,12,0.415562821
719,13,0.490084073
719,14,0.603937412
719,15,0.308159738
719,16,0.415735638
719,17,0.447323681
719,18,0.405329285
719,19,0.556655768
719,20,0.512891172
719,21,0.579430173
719,22,0.279962634
719,23,0.237001401
719,24,0.1552312
719,25,0.629747781
719,26,0.372190565
719,27,0.286711817
719,28,0.112947221
719,29,0.337575899
719,30,0.743619804
719,31,0.73483419
719,32,0.244927604
719,33,0.511578702
719,34,0.752629612
719,35,0.380186829
720,0,0.319906586
720,1,0.464292387
720,2,0.248650163
720,3,0.323232135
720,4,0.645730967
720,5,0.497716021
720,6,0.64744979
720,7,0.411447922
720,8,0.43444185
720,9,0.434460532
720,10,0.441957029
720,11,0.392045773
720,12,0.386879963
720,13,0.435922466
720,14,0.603587109
720,15,0.307944886
720,16,0.416515647
720,17,0.443825315
720,18,0.439971976
720,19,0.545277908
720,20,0.542872489
720,21,0.524829519
720,22,0.283040635
720,23,0.232316674
720,24,0.150630546
720,25,0.613143391
720,26,0.371279776
720,27,0.287164876
720,28,0.11202709
720,29,0.34032695
720,30,0.741405885
720,31,0.73006539
720,32,0.23960766
720,33,0.516258758
720,34,0.749294722
720,35,0.380186829
721,0,0.237501168
721,1,0.474778141
721,2,0.25516581
721,3,0.303213452
721,4,0.559873891
721,5,0.478949089
721,6,0.503909388
721,7,0.3560766
721,8,0.348790285
721,9,0.357879496
721,10,0.390952826
721,11,0.322821112
721,12,0.322003737
721,13,0.399598319
721,14,0.445889771
721,15,0.277206913
721,16,0.391387202
721,17,0.433503036
721,18,0.418766931
721,19,0.482769734
721,20,0.504652032
721,21,0.496347501
721,22,0.251368519
721,23,0.20333489
721,24,0.134483886
721,25,0.511746847
721,26,0.319771135
721,27,0.23379262
721,28,0.08751518
721,29,0.244736105
721,30,0.593764596
721,31,0.565287249
721,32,0.192199907
721,33,0.429187296
721,34,0.597669313
721,35,0.259327417
722,0,0.236412891
722,1,0.432297992
722,2,0.264026156
722,3,0.297543204
722,4,0.56372256
722,5,0.500238206
722,6,0.519747781
722,7,0.358687529
722,8,0.336417562
722,9,0.340625876
722,10,0.383680523
722,11,0.317982251
722,12,0.301298459
722,13,0.385179823
722,14,0.452709014
722,15,0.274264362
722,16,0.395249883
722,17,0.388921065
722,18,0.422695002
722,19,0.519682391
722,20,0.441275105
722,21,0.520854741
722,22,0.237940215
722,23,0.212349369
722,24,0.137697338
722,25,0.469771135
722,26,0.317006072
722,27,0.233815974
722,28,0.093769267
722,29,0.257155535
722,30,0.580079402
722,31,0.533498365
722,32,0.186356843
722,33,0.400616534
722,34,0.579953293
722,35,0.251433909
723,0,0.238766931
723,1,0.411013545
723,2,0.255432041
723,3,0.280938814
723,4,0.513180757
723,5,0.451405885
723,6,0.504843531
723,7,0.364736105
723,8,0.355460065
723,9,0.348865016
723,10,0.356240075
723,11,0.290014012
723,12,0.293937412
723,13,0.380182158
723,14,0.479901915
723,15,0.278482018
723,16,0.398000934
723,17,0.40823447
723,18,0.414465203
723,19,0.516464269
723,20,0.444525922
723,21,0.502975245
723,22,0.227010743
723,23,0.214806165
723,24,0.121714152
723,25,0.479416161
723,26,0.316702475
723,27,0.219584306
723,28,0.090677254
723,29,0.249528258
723,30,0.581205044
723,31,0.518388603
723,32,0.197982251
723,33,0.405642223
723,34,0.561774872
723,35,0.239715086
724,0,0.251275105
724,1,0.38960766
724,2,0.248453993
724,3,0.278580103
724,4,0.510966838
724,5,0.39659972
724,6,0.51634283
724,7,0.343418963
724,8,0.347038767
724,9,0.348150397
724,10,0.349005138
724,11,0.296422233
724,12,0.299878561
724,13,0.347356376
724,14,0.477407753
724,15,0.252849136
724,16,0.394712751
724,17,0.391387202
724,18,0.414927604
724,19,0.513040635
724,20,0.469238674
724,21,0.502965904
724,22,0.225310603
724,23,0.219584306
724,24,0.094801495
724,25,0.480308267
724,26,0.315212518
724,27,0.174170948
724,28,0.088925736
724,29,0.228505371
724,30,0.556291453
724,31,0.496557683
724,32,0.20222326
724,33,0.42960766
724,34,0.527398412
724,35,0.224535264
725,0,0.191620738
725,1,0.338281177
725,2,0.209439514
725,3,0.255829052
725,4,0.475329285
725,5,0.342106492
725,6,0.423876693
725,7,0.310705278
725,8,0.301999066
725,9,0.294600654
725,10,0.320695936
725,11,0.250210182
725,12,0.274633349
725,13,0.328444652
725,14,0.360817375
725,15,0.189350771
725,16,0.358827651
725,17,0.389612331
725,18,0.363582438
725,19,0.434754787
725,20,0.395011677
725,21,0.402176553
725,22,0.171363849
725,23,0.152293321
725,24,0.078085007
725,25,0.397309668
725,26,0.241092947
725,27,0.130794021
725,28,0.073563755
725,29,0.226744512
725,30,0.420509108
725,31,0.386109295
725,32,0.136515647
725,33,0.281653433
725,34,0.411999066
725,35,0.221625409
726,0,0.188706212
726,1,0.312050444
726,2,0.202863148
726,3,0.246249416
726,4,0.45980383
726,5,0.333517048
726,6,0.416412891
726,7,0.285474078
726,8,0.304731434
726,9,0.296623073
726,10,0.286431574
726,11,0.245992527
726,12,0.273339561
726,13,0.328654834
726,14,0.337818776
726,15,0.191424568
726,16,0.365413358
726,17,0.401975712
726,18,0.365254554
726,19,0.440233536
726,20,0.395394675
726,21,0.39601121
726,22,0.165478748
726,23,0.144166277
726,24,0.074390472
726,25,0.379747781
726,26,0.24366184
726,27,0.131172349
726,28,0.076328818
726,29,0.217898178
726,30,0.422695002
726,31,0.346959365
726,32,0.130943484
726,33,0.278360579
726,34,0.377267632
726,35,0.217379729
727,0,0.18274638
727,1,0.284226997
727,2,0.204722092
727,3,0.241914993
727,4,0.442307333
727,5,0.325254554
727,6,0.399205979
727,7,0.27319944
727,8,0.274866885
727,9,0.272307333
727,10,0.298958431
727,11,0.23627744
727,12,0.260028024
727,13,0.300093414
727,14,0.339388136
727,15,0.201359178
727,16,0.365548809
727,17,0.401975712
727,18,0.363769267
727,19,0.410957496
727,20,0.40574965
727,21,0.406095283
727,22,0.153568426
727,23,0.133274171
727,24,0.070373657
727,25,0.375576833
727,26,0.231485287
727,27,0.130667912
727,28,0.069332088
727,29,0.202979916
727,30,0.381863615
727,31,0.336263428
727,32,0.115249883
727,33,0.260812704
727,34,0.345371322
727,35,0.202190565
728,0,0.207977581
728,1,0.274717422
728,2,0.214745446
728,3,0.248645493
728,4,0.438211116
728,5,0.313180757
728,6,0.351181691
728,7,0.273708547
728,8,0.267851471
728,9,0.261368519
728,10,0.273960766
728,11,0.234941616
728,12,0.240695936
728,13,0.275941149
728,14,0.298355908
728,15,0.193325549
728,16,0.355404017
728,17,0.365268566
728,18,0.363274171
728,19,0.415707613
728,20,0.400789351
728,21,0.406095283
728,22,0.149612331
728,23,0.142185894
728,24,0.067828118
728,25,0.365899113
728,26,0.215016348
728,27,0.109266698
728,28,0.068453993
728,29,0.178323213
728,30,0.367337693
728,31,0.335329285
728,32,0.121770201
728,33,0.269051845
728,34,0.33574965
728,35,0.181401214
729,0,0.174731434
729,1,0.279444185
729,2,0.182531527
729,3,0.212582905
729,4,0.430527791
729,5,0.326291453
729,6,0.343587109
729,7,0.223610462
729,8,0.240467071
729,9,0.275843064
729,10,0.268752919
729,11,0.237982251
729,12,0.270555815
729,13,0.274306399
729,14,0.326749183
729,15,0.168085007
729,16,0.328538066
729,17,0.372424101
729,18,0.307267632
729,19,0.386725829
